id,parsed_text,conll_string
1613784435819962368,droid254 kay_myg Chatgpt is using 3million dollars per day mos def being bought soon,"1	droid254	droid254	X	GW	_	0	root	_	_
2	kay_myg	kay_myg	X	ADD	_	1	list	_	_

1	Chatgpt	Chatgpt	PROPN	NNP	Number=Sing	3	nsubj	_	_
2	is	be	AUX	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	3	aux	_	_
3	using	use	VERB	VBG	Tense=Pres|VerbForm=Part	0	root	_	_
4	3	3	NUM	CD	NumForm=Digit|NumType=Card	5	nummod	_	SpaceAfter=No
5	million	million	NUM	CD	NumForm=Word|NumType=Card	6	nummod	_	_
6	dollars	dollar	NOUN	NNS	Number=Plur	3	obj	_	_
7	per	per	ADP	IN	_	8	case	_	_
8	day	day	NOUN	NN	Number=Sing	6	nmod	_	_
9	mos	mos	NOUN	NN	Number=Sing	3	obj	_	_
10	def	def	SCONJ	IN	_	12	mark	_	_
11	being	be	AUX	VBG	VerbForm=Ger	12	aux:pass	_	_
12	bought	buy	VERB	VBN	Tense=Past|VerbForm=Part|Voice=Pass	3	advcl	_	_
13	soon	soon	ADV	RB	Degree=Pos	12	advmod	_	SpaceAfter=No
"
